type,name,atrophy,behavior,cognitive,alertnesss,coordination,cranial_nerve,dysautonomia,EOMS,fatigue,gait,head,hyperkinesia,hyperreflexia,hypertonia,hypokinesia,hyporeflexia,hypotonia,neck,pain,seizure,sensory,skin,speech,sphincter,tremor,vision,weakness,misc
intellectual_disability,Primary_microcephaly_mild_intellectual_disability_young_onset_diabetes_syndrome,0,0,1,0,0,1,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,6
intellectual_disability,Progressive_epilepsy_intellectual_disability_syndrome_Finnish_type,0,1,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,1
intellectual_disability,Progressive_essential_tremor_speech_impairment_facial_dysmorphism_intellectual_disability_abnormal_behavior_syndrome,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
intellectual_disability,Progressive_spondyloepimetaphyseal_dysplasia_short_stature_short_fourth_metatarsals_intellectual_disability_syndrome,0,1,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
intellectual_disability,Pterygium_colli_intellectual_disability_digital_anomalies_syndrome,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
intellectual_disability,Rare_non_syndromic_intellectual_disability,0,1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
intellectual_disability,Recessive_intellectual_disability_motor_dysfunction_multiple_joint_contractures_syndrome,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
intellectual_disability,Intellectual_disability_hyperkinetic_movement_truncal_ataxia_syndrome,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2
intellectual_disability,Recurrent_metabolic_encephalomyopathic_crises_rhabdomyolysis_cardiac_arrhythmia_intellectual_disability_syndrome,0,0,0,0,1,1,1,2,0,0,0,1,2,1,0,0,0,0,0,3,0,0,0,0,0,3,0,2
intellectual_disability,Retinitis_pigmentosa_intellectual_disability_deafness_hypogonadism_syndrome,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3
intellectual_disability,Retinitis_pigmentosa_juvenile_cataract_short_stature_intellectual_disability_syndrome,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
intellectual_disability,Seizures_intellectual_disability_due_to_hydroxylysinuria_syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intellectual_disability,Severe_growth_deficiency_strabismus_extensive_dermal_melanocytosis_intellectual_disability_syndrome,0,3,1,0,0,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2
intellectual_disability,Severe_intellectual_disability_and_progressive_spastic_paraplegia,0,0,1,0,0,0,0,1,0,1,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2
intellectual_disability,Non_progressive_cerebellar_ataxia_with_intellectual_disability,0,2,2,0,2,0,0,2,0,1,4,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2
intellectual_disability,Severe_intellectual_disability_epilepsy_anal_anomalies_distal_phalangeal_hypoplasia,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
intellectual_disability,Severe_intellectual_disability_hypotonia_strabismus_coarse_face_planovalgus_syndrome,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
intellectual_disability,Severe_intellectual_disability_poor_language_strabismus_grimacing_face_long_fingers_syndrome,0,6,1,1,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,4
intellectual_disability,Severe_intellectual_disability_progressive_postnatal_microcephaly_midline_stereotypic_hand_movements_syndrome,0,3,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intellectual_disability,Severe_intellectual_disability_progressive_spastic_diplegia_syndrome,0,4,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1
intellectual_disability,Severe_intellectual_disability_short_stature_behavioral_abnormalities_facial_dysmorphism_syndrome,0,3,2,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
intellectual_disability,Severe_microbrachycephaly_intellectual_disability_athetoid_cerebral_palsy_syndrome,0,0,1,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
intellectual_disability,Severe_X_linked_intellectual_disability_Gustavson_type,0,0,1,0,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4
intellectual_disability,Short_ulna_dysmorphism_hypotonia_intellectual_disability_syndrome,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
intellectual_disability,SIN3A_related_intellectual_disability_syndrome_due_to_a_point_mutation,0,3,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
intellectual_disability,Severe_intellectual_disability_corpus_callosum_agenesis_facial_dysmorphism_cerebellar_ataxia_syndrome,0,0,1,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1
intellectual_disability,X_linked_intellectual_disability_ataxia_apraxia_syndrome,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intellectual_disability,Spastic_paraplegia_glaucoma_intellectual_disability_syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
intellectual_disability,Spastic_paraplegia_intellectual_disability_nystagmus_obesity_syndrome,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
intellectual_disability,Spastic_tetraplegia_retinitis_pigmentosa_intellectual_disability_syndrome,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
intellectual_disability,Spondylocostal_dysostosis_hypospadias_intellectual_disability_syndrome,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
intellectual_disability,STAG1_related_intellectual_disability_facial_dysmorphism_gastroesophageal_reflux_syndrome,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
intellectual_disability,Syndromic_X_linked_intellectual_disability_7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
intellectual_disability,Tall_stature_intellectual_disability_renal_anomalies_syndrome,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
intellectual_disability,TBCK_related_intellectual_disability_syndrome,1,2,1,0,0,1,0,3,0,1,6,0,0,0,0,2,0,0,0,1,0,1,0,1,0,2,1,3
intellectual_disability,TELO2_related_intellectual_disability_neurodevelopmental_disorder,0,0,1,1,1,1,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,4
intellectual_disability,Thumb_stiffness_brachydactyly_intellectual_disability_syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
intellectual_disability,Ulna_hypoplasia_intellectual_disability_syndrome,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
intellectual_disability,Uveal_coloboma_cleft_lip_and_palate_intellectual_disability,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
intellectual_disability,White_matter_hypoplasia_corpus_callosum_agenesis_intellectual_disability_syndrome,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
intellectual_disability,X_linked_female_restricted_facial_dysmorphism_short_stature_choanal_atresia_intellectual_disability,0,0,1,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,4
intellectual_disability,X_linked_intellectual_disability_Abidi_type,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
intellectual_disability,X_linked_intellectual_disability_Armfield_type,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
intellectual_disability,X_linked_intellectual_disability_Cabezas_type,0,2,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
intellectual_disability,X_linked_intellectual_disability_Cantagrel_type,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
intellectual_disability,X_linked_intellectual_disability_Cilliers_type,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
intellectual_disability,X_linked_intellectual_disability_due_to_GRIA3_mutations,0,4,3,2,0,1,0,0,0,0,4,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,4
intellectual_disability,X_linked_intellectual_disability_Golabi_Ito_Hall_type,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2
intellectual_disability,X_linked_intellectual_disability_Hedera_type,0,0,1,0,1,0,0,0,0,3,0,0,0,0,1,3,0,0,0,1,0,0,3,0,1,0,0,1
intellectual_disability,X_linked_intellectual_disability_Miles_Carpenter_type,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
intellectual_disability,X_linked_intellectual_disability_Najm_type,0,0,1,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1
intellectual_disability,X_linked_intellectual_disability_Nascimento_type,0,2,2,0,0,1,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,3,2,0,0,1,0,3
intellectual_disability,X_linked_intellectual_disability_Pai_type,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
intellectual_disability,X_linked_intellectual_disability_Porteous_type,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
intellectual_disability,X_linked_intellectual_disability_Schimke_type,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5
intellectual_disability,X_linked_intellectual_disability_Seemanova_type,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
intellectual_disability,X_linked_intellectual_disability_Shashi_type,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
intellectual_disability,X_linked_intellectual_disability_Shrimpton_type,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
intellectual_disability,X_linked_intellectual_disability_Siderius_type,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
intellectual_disability,X_linked_intellectual_disability_Snyder_type,1,0,2,0,0,1,0,0,0,2,5,1,0,0,0,0,0,1,0,1,0,1,1,0,0,3,0,3
intellectual_disability,X_linked_intellectual_disability_Stevenson_type,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
intellectual_disability,X_linked_intellectual_disability_Stocco_Dos_Santos_type,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
intellectual_disability,X_linked_intellectual_disability_Stoll_type,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
intellectual_disability,X_linked_intellectual_disability_Sutherland_Haan_type,0,0,2,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
intellectual_disability,X_linked_intellectual_disability_Van_Esch_type,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
intellectual_disability,X_linked_intellectual_disability_Wilson_type,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
intellectual_disability,X_linked_intellectual_disability_with_isolated_growth_hormone_deficiency,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
intellectual_disability,X_linked_intellectual_disability_acromegaly_hyperactivity_syndrome,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
intellectual_disability,X_linked_intellectual_disability_cardiomegaly_congestive_heart_failure_syndrome,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
intellectual_disability,X_linked_intellectual_disability_cerebellar_hypoplasia_syndrome,0,4,2,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,1
intellectual_disability,X_linked_intellectual_disability_cerebellar_hypoplasia_spondylo_epiphyseal_dysplasia_syndrome,0,1,1,0,1,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
intellectual_disability,X_linked_intellectual_disability_craniofacioskeletal_syndrome,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
intellectual_disability,X_linked_intellectual_disability_cubitus_valgus_dysmorphism_syndrome,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
intellectual_disability,X_linked_intellectual_disability_Dandy_Walker_malformation_basal_ganglia_disease_seizures_syndrome,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intellectual_disability,X_linked_intellectual_disability_dysmorphism_cerebral_atrophy_syndrome,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
intellectual_disability,X_linked_intellectual_disability_epilepsy_progressive_joint_contractures_dysmorphism_syndrome,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
intellectual_disability,X_linked_intellectual_disability_global_development_delay_facial_dysmorphism_sacral_caudal_remnant_syndrome,0,1,1,0,0,1,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
intellectual_disability,X_linked_intellectual_disability_hypogammaglobulinemia_progressive_neurological_deterioration_syndrome,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
intellectual_disability,X_linked_intellectual_disability_hypogonadism_ichthyosis_obesity_short_stature_syndrome,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
intellectual_disability,X_linked_intellectual_disability_hypotonia_facial_dysmorphism_aggressive_behavior_syndrome,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
intellectual_disability,X_linked_intellectual_disability_hypotonia_movement_disorder_syndrome,0,3,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1
intellectual_disability,X_linked_intellectual_disability_limb_spasticity_retinal_dystrophy_diabetes_insipidus_syndrome,0,0,1,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,5
intellectual_disability,X_linked_intellectual_disability_macrocephaly_macroorchidism_syndrome,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intellectual_disability,X_linked_intellectual_disability_plagiocephaly_syndrome,0,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
intellectual_disability,X_linked_intellectual_disability_psychosis_macroorchidism_syndrome,0,5,2,1,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
intellectual_disability,X_linked_intellectual_disability_retinitis_pigmentosa_syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
intellectual_disability,X_linked_intellectual_disability_seizures_psoriasis_syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intellectual_disability,X_linked_intellectual_disability_short_stature_overweight_syndrome,0,3,3,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
intellectual_disability,X_linked_non_syndromic_intellectual_disability,0,2,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
intellectual_disability,X_linked_skeletal_dysplasia_intellectual_disability_syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
intellectual_disability,X_linked_spasticity_intellectual_disability_epilepsy_syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
myopathy,Pyomyositis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
myopathy,Adenylosuccinate_synthetase_like_1_related_distal_myopathy,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0
myopathy,Adult_onset_chronic_progressive_external_ophthalmoplegia_with_mitochondrial_myopathy,1,0,2,0,1,2,0,2,1,2,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,3,2
myopathy,Adult_onset_distal_myopathy_due_to_VCP_mutation,2,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,4,1
myopathy,Adult_onset_nemaline_myopathy,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2
myopathy,Alpha_B_crystallin_related_late_onset_myopathy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,0
myopathy,Amish_nemaline_myopathy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
myopathy,Autosomal_dominant_centronuclear_myopathy,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3
myopathy,Autosomal_dominant_congenital_benign_spinal_muscular_atrophy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
myopathy,Autosomal_dominant_mitochondrial_myopathy_with_exercise_intolerance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
myopathy,Autosomal_recessive_centronuclear_myopathy,1,0,1,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1
myopathy,Benign_Samaritan_congenital_myopathy,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3
myopathy,Bethlem_myopathy,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
myopathy,BICD2_related_autosomal_dominant_childhood_onset_proximal_spinal_muscular_atrophy,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1
myopathy,Cap_myopathy,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,3
myopathy,Cardiomyopathy_cataract_hip_spine_disease_syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
myopathy,Cardiomyopathy_hypotonia_lactic_acidosis_syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
myopathy,Childhood_onset_nemaline_myopathy,1,0,0,0,2,2,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,4
myopathy,Cirrhotic_cardiomyopathy,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
myopathy,Classic_multiminicore_myopathy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6
myopathy,Congenital_cataract_hypertrophic_cardiomyopathy_mitochondrial_myopathy_syndrome,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
myopathy,Congenital_fiber_type_disproportion_myopathy,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,6,6
myopathy,Congenital_multicore_myopathy_with_external_ophthalmoplegia,4,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
myopathy,Congenital_myopathy_with_myasthenic_like_onset,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
myopathy,Dilated_cardiomyopathy_hypergonadotropic_hypogonadism_syndrome,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myopathy,Distal_myopathy_Tateyama_type,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3,2
myopathy,Distal_myopathy_Welander_type,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
myopathy,Distal_myopathy_with_anterior_tibial_onset,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0
myopathy,Distal_myopathy_with_posterior_leg_and_anterior_hand_involvement,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0
myopathy,Distal_nebulin_myopathy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
myopathy,Duane_anomaly_myopathy_scoliosis_syndrome,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
myopathy,Familial_dilated_cardiomyopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
myopathy,Familial_dilated_cardiomyopathy_with_conduction_defect_due_to_LMNA_mutation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
myopathy,Familial_isolated_dilated_cardiomyopathy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
myopathy,Familial_isolated_restrictive_cardiomyopathy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
myopathy,Familial_visceral_myopathy,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
myopathy,Finnish_upper_limb_onset_distal_myopathy,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
myopathy,Glycogen_storage_disease_with_severe_cardiomyopathy_due_to_glycogenin_deficiency,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
myopathy,GNE_myopathy,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0
myopathy,Hereditary_myopathy_with_early_respiratory_failure,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
myopathy,Histiocytoid_cardiomyopathy,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,12
myopathy,Immune_mediated_necrotizing_myopathy,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,4
myopathy,Inclusion_body_myopathy_with_Paget_disease_of_bone_and_frontotemporal_dementia,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,2,2
myopathy,Infantile_onset_X_linked_spinal_muscular_atrophy,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,6
